calc_time,,funding_interval_hours,last_funding_rate
2024-05-17 08:00:00,MASKUSDT,8,-4.123e-05
2024-05-17 08:00:00,SOLUSDT,8,3.361e-05
2024-05-17 08:00:00,XRPUSDT,8,7.734e-05
2024-05-17 16:00:00,AAVEUSDT,8,9.412e-05
2024-05-17 16:00:00,BNBUSDT,8,0.0
2024-05-17 16:00:00,BTCUSDT,8,-2.98e-06
2024-05-17 16:00:00,DOGEUSDT,8,0.0001
2024-05-17 16:00:00,ETHUSDT,8,4.333e-05
2024-05-17 16:00:00,MASKUSDT,8,8.29e-05
2024-05-17 16:00:00,SOLUSDT,8,4.112e-05
2024-05-17 16:00:00,XRPUSDT,8,0.0001
2024-05-18 00:00:00,AAVEUSDT,8,0.0001
2024-05-18 00:00:00,BNBUSDT,8,0.0
2024-05-18 00:00:00,BTCUSDT,8,6.28e-06
2024-05-18 00:00:00,DOGEUSDT,8,0.0001
2024-05-18 00:00:00,ETHUSDT,8,7.513e-05
2024-05-18 00:00:00,MASKUSDT,8,5.896e-05
2024-05-18 00:00:00,SOLUSDT,8,4.208e-05
2024-05-18 00:00:00,XRPUSDT,8,-1.764e-05
2024-05-18 08:00:00,AAVEUSDT,8,0.0001
2024-05-18 08:00:00,BNBUSDT,8,0.0
2024-05-18 08:00:00,BTCUSDT,8,8.012e-05
2024-05-18 08:00:00,DOGEUSDT,8,0.0001
2024-05-18 08:00:00,ETHUSDT,8,3.431e-05
2024-05-18 08:00:00,MASKUSDT,8,-1.135e-05
2024-05-18 08:00:00,SOLUSDT,8,2.883e-05
2024-05-18 08:00:00,XRPUSDT,8,5.796e-05
2024-05-18 16:00:00,AAVEUSDT,8,0.0001
2024-05-18 16:00:00,BNBUSDT,8,0.0
2024-05-18 16:00:00,BTCUSDT,8,-7.92e-06
2024-05-18 16:00:00,DOGEUSDT,8,0.0001
2024-05-18 16:00:00,ETHUSDT,8,7.815e-05
2024-05-18 16:00:00,MASKUSDT,8,0.0001
2024-05-18 16:00:00,SOLUSDT,8,6.893e-05
2024-05-18 16:00:00,XRPUSDT,8,5.225e-05
2024-05-19 00:00:00,AAVEUSDT,8,0.0001
2024-05-19 00:00:00,BNBUSDT,8,0.0
2024-05-19 00:00:00,BTCUSDT,8,3.339e-05
2024-05-19 00:00:00,DOGEUSDT,8,0.0001
2024-05-19 00:00:00,ETHUSDT,8,7.388e-05
2024-05-19 00:00:00,MASKUSDT,8,-0.0001016
2024-05-19 00:00:00,SOLUSDT,8,3.799e-05
2024-05-19 00:00:00,XRPUSDT,8,8.633e-05
2024-05-19 08:00:00,AAVEUSDT,8,-1.42e-05
2024-05-19 08:00:00,BNBUSDT,8,0.0
2024-05-19 08:00:00,BTCUSDT,8,5.21e-05
2024-05-19 08:00:00,DOGEUSDT,8,0.0001
2024-05-19 08:00:00,ETHUSDT,8,3.451e-05
2024-05-19 08:00:00,MASKUSDT,8,1.549e-05
2024-05-19 08:00:00,SOLUSDT,8,1.875e-05
2024-05-19 08:00:00,XRPUSDT,8,0.0001
2024-05-19 16:00:00,AAVEUSDT,8,5.157e-05
2024-05-19 16:00:00,BNBUSDT,8,0.0
2024-05-19 16:00:00,BTCUSDT,8,4.779e-05
2024-05-19 16:00:00,DOGEUSDT,8,1.49e-05
2024-05-19 16:00:00,ETHUSDT,8,8.825e-05
2024-05-19 16:00:00,MASKUSDT,8,-3.003e-05
2024-05-19 16:00:00,SOLUSDT,8,8.795e-05
2024-05-19 16:00:00,XRPUSDT,8,5.34e-06
2024-05-20 00:00:00,AAVEUSDT,8,-3.24e-06
2024-05-20 00:00:00,BNBUSDT,8,0.0
2024-05-20 00:00:00,BTCUSDT,8,5.607e-05
2024-05-20 00:00:00,DOGEUSDT,8,-2.545e-05
2024-05-20 00:00:00,ETHUSDT,8,9.672e-05
2024-05-20 00:00:00,MASKUSDT,8,-0.00012021
2024-05-20 00:00:00,SOLUSDT,8,0.0001
2024-05-20 00:00:00,XRPUSDT,8,-3.294e-05
2024-05-20 08:00:00,AAVEUSDT,8,7.79e-06
2024-05-20 08:00:00,BNBUSDT,8,-6.392e-05
2024-05-20 08:00:00,BTCUSDT,8,2.479e-05
2024-05-20 08:00:00,DOGEUSDT,8,0.0001
2024-05-20 08:00:00,ETHUSDT,8,1.916e-05
2024-05-20 08:00:00,MASKUSDT,8,9.344e-05
2024-05-20 08:00:00,SOLUSDT,8,0.0001
2024-05-20 08:00:00,XRPUSDT,8,9.7e-06
2024-05-20 16:00:00,AAVEUSDT,8,6.486e-05
2024-05-20 16:00:00,BNBUSDT,8,-8.546e-05
2024-05-20 16:00:00,BTCUSDT,8,2.552e-05
2024-05-20 16:00:00,DOGEUSDT,8,0.0001
2024-05-20 16:00:00,ETHUSDT,8,4.643e-05
2024-05-20 16:00:00,MASKUSDT,8,7.295e-05
2024-05-20 16:00:00,SOLUSDT,8,6.762e-05
2024-05-20 16:00:00,XRPUSDT,8,0.0001
2024-05-21 00:00:00,AAVEUSDT,8,0.0001
2024-05-21 00:00:00,BNBUSDT,8,0.0
2024-05-21 00:00:00,BTCUSDT,8,0.0001
2024-05-21 00:00:00,DOGEUSDT,8,0.0001
2024-05-21 00:00:00,ETHUSDT,8,0.0001
2024-05-21 00:00:00,MASKUSDT,8,0.0001
2024-05-21 00:00:00,SOLUSDT,8,0.0001
2024-05-21 00:00:00,XRPUSDT,8,0.0001
2024-05-21 08:00:00,AAVEUSDT,8,0.0001
2024-05-21 08:00:00,BNBUSDT,8,0.00019002
2024-05-21 08:00:00,BTCUSDT,8,0.00010517
2024-05-21 08:00:00,DOGEUSDT,8,0.0001
2024-05-21 08:00:00,ETHUSDT,8,0.00019404
2024-05-21 08:00:00,MASKUSDT,8,0.0001
2024-05-21 08:00:00,SOLUSDT,8,0.0001
2024-05-21 08:00:00,XRPUSDT,8,0.0001
2024-05-21 16:00:00,AAVEUSDT,8,0.0001
2024-05-21 16:00:00,BNBUSDT,8,9.749e-05
2024-05-21 16:00:00,BTCUSDT,8,0.0001
2024-05-21 16:00:00,DOGEUSDT,8,0.0001
2024-05-21 16:00:00,ETHUSDT,8,0.0001
2024-05-21 16:00:00,MASKUSDT,8,0.0001
2024-05-21 16:00:00,SOLUSDT,8,0.0001
2024-05-21 16:00:00,XRPUSDT,8,0.0001
2024-05-22 00:00:00,AAVEUSDT,8,0.0001
2024-05-22 00:00:00,BNBUSDT,8,0.00016951
2024-05-22 00:00:00,BTCUSDT,8,0.0001
2024-05-22 00:00:00,DOGEUSDT,8,0.0001
2024-05-22 00:00:00,ETHUSDT,8,0.00012452
2024-05-22 00:00:00,MASKUSDT,8,0.0001
2024-05-22 00:00:00,SOLUSDT,8,0.0001
2024-05-22 00:00:00,XRPUSDT,8,0.0001
2024-05-22 08:00:00,AAVEUSDT,8,0.0001
2024-05-22 08:00:00,BNBUSDT,8,0.00015829
2024-05-22 08:00:00,BTCUSDT,8,0.00015759
2024-05-22 08:00:00,DOGEUSDT,8,0.0001
2024-05-22 08:00:00,ETHUSDT,8,0.00015189
2024-05-22 08:00:00,MASKUSDT,8,0.0001
2024-05-22 08:00:00,SOLUSDT,8,0.0001
2024-05-22 08:00:00,XRPUSDT,8,0.0001
2024-05-22 16:00:00,AAVEUSDT,8,0.0001
2024-05-22 16:00:00,BNBUSDT,8,0.0001546
2024-05-22 16:00:00,BTCUSDT,8,0.0001
2024-05-22 16:00:00,DOGEUSDT,8,0.0001
2024-05-22 16:00:00,ETHUSDT,8,0.0001
2024-05-22 16:00:00,MASKUSDT,8,0.0001
2024-05-22 16:00:00,SOLUSDT,8,0.0001
2024-05-22 16:00:00,XRPUSDT,8,0.0001
2024-05-23 00:00:00,AAVEUSDT,8,0.0001
2024-05-23 00:00:00,BNBUSDT,8,0.00010082
2024-05-23 00:00:00,BTCUSDT,8,0.0001
2024-05-23 00:00:00,DOGEUSDT,8,0.0001336
2024-05-23 00:00:00,ETHUSDT,8,0.0001
2024-05-23 00:00:00,MASKUSDT,8,0.0001
2024-05-23 00:00:00,SOLUSDT,8,0.0001
2024-05-23 00:00:00,XRPUSDT,8,0.0001
2024-05-23 08:00:00,AAVEUSDT,8,0.0001
2024-05-23 08:00:00,BNBUSDT,8,0.00014596
2024-05-23 08:00:00,BTCUSDT,8,0.0001
2024-05-23 08:00:00,DOGEUSDT,8,0.00016781
2024-05-23 08:00:00,ETHUSDT,8,0.0001
2024-05-23 08:00:00,MASKUSDT,8,0.0001
2024-05-23 08:00:00,SOLUSDT,8,0.0001
2024-05-23 08:00:00,XRPUSDT,8,0.0001
2024-05-23 16:00:00,AAVEUSDT,8,0.0001
2024-05-23 16:00:00,BNBUSDT,8,0.0
2024-05-23 16:00:00,BTCUSDT,8,0.0001
2024-05-23 16:00:00,DOGEUSDT,8,0.0001
2024-05-23 16:00:00,ETHUSDT,8,0.0001
2024-05-23 16:00:00,MASKUSDT,8,0.0001
2024-05-23 16:00:00,SOLUSDT,8,0.0001
2024-05-23 16:00:00,XRPUSDT,8,0.0001
2024-05-24 00:00:00,AAVEUSDT,8,0.0001
2024-05-24 00:00:00,BNBUSDT,8,0.0
2024-05-24 00:00:00,BTCUSDT,8,0.0001
2024-05-24 00:00:00,DOGEUSDT,8,0.0001
2024-05-24 00:00:00,ETHUSDT,8,0.0001
2024-05-24 00:00:00,MASKUSDT,8,0.0001
2024-05-24 00:00:00,SOLUSDT,8,0.0001
2024-05-24 00:00:00,XRPUSDT,8,0.0001
2024-05-24 08:00:00,AAVEUSDT,8,0.0001
2024-05-24 08:00:00,BNBUSDT,8,4.49e-06
2024-05-24 08:00:00,BTCUSDT,8,0.0001
2024-05-24 08:00:00,DOGEUSDT,8,0.0001
2024-05-24 08:00:00,ETHUSDT,8,0.0001
2024-05-24 08:00:00,MASKUSDT,8,0.0001
2024-05-24 08:00:00,SOLUSDT,8,0.0001
2024-05-24 08:00:00,XRPUSDT,8,0.0001
2024-05-24 16:00:00,AAVEUSDT,8,0.0001
2024-05-24 16:00:00,BNBUSDT,8,0.0
2024-05-24 16:00:00,BTCUSDT,8,0.0001
2024-05-24 16:00:00,DOGEUSDT,8,0.0001
2024-05-24 16:00:00,ETHUSDT,8,0.0001
2024-05-24 16:00:00,MASKUSDT,8,0.0001
2024-05-24 16:00:00,SOLUSDT,8,0.0001
2024-05-24 16:00:00,XRPUSDT,8,0.0001
2024-05-25 00:00:00,AAVEUSDT,8,0.0001
2024-05-25 00:00:00,BNBUSDT,8,0.0
2024-05-25 00:00:00,BTCUSDT,8,0.0001
2024-05-25 00:00:00,DOGEUSDT,8,0.0001
2024-05-25 00:00:00,ETHUSDT,8,0.0001
2024-05-25 00:00:00,MASKUSDT,8,0.0001
2024-05-25 00:00:00,SOLUSDT,8,0.0001
2024-05-25 00:00:00,XRPUSDT,8,0.0001
2024-05-25 08:00:00,AAVEUSDT,8,0.0001
2024-05-25 08:00:00,BNBUSDT,8,0.0
2024-05-25 08:00:00,BTCUSDT,8,0.0001
2024-05-25 08:00:00,DOGEUSDT,8,0.0001
2024-05-25 08:00:00,ETHUSDT,8,0.0001
2024-05-25 08:00:00,MASKUSDT,8,0.0001
2024-05-25 08:00:00,SOLUSDT,8,0.0001
2024-05-25 08:00:00,XRPUSDT,8,0.0001
2024-05-25 16:00:00,AAVEUSDT,8,0.0001
2024-05-25 16:00:00,BNBUSDT,8,0.0
2024-05-25 16:00:00,BTCUSDT,8,0.0001
2024-05-25 16:00:00,DOGEUSDT,8,0.0001
2024-05-25 16:00:00,ETHUSDT,8,0.0001
2024-05-25 16:00:00,MASKUSDT,8,0.0001
2024-05-25 16:00:00,SOLUSDT,8,0.0001
2024-05-25 16:00:00,XRPUSDT,8,0.0001
2024-05-26 00:00:00,AAVEUSDT,8,0.0001
2024-05-26 00:00:00,BNBUSDT,8,0.0
2024-05-26 00:00:00,BTCUSDT,8,0.0001
2024-05-26 00:00:00,DOGEUSDT,8,0.00010874
2024-05-26 00:00:00,ETHUSDT,8,0.0001
2024-05-26 00:00:00,MASKUSDT,8,0.0001
2024-05-26 00:00:00,SOLUSDT,8,0.0001
2024-05-26 00:00:00,XRPUSDT,8,0.0001
2024-05-26 08:00:00,AAVEUSDT,8,0.0001
2024-05-26 08:00:00,BNBUSDT,8,8.753e-05
2024-05-26 08:00:00,BTCUSDT,8,0.0001
2024-05-26 08:00:00,DOGEUSDT,8,0.0001
2024-05-26 08:00:00,ETHUSDT,8,0.0001
2024-05-26 08:00:00,MASKUSDT,8,0.0001
2024-05-26 08:00:00,SOLUSDT,8,0.0001
2024-05-26 08:00:00,XRPUSDT,8,0.0001
2024-05-26 16:00:00,AAVEUSDT,8,0.0001
2024-05-26 16:00:00,BNBUSDT,8,0.0
2024-05-26 16:00:00,BTCUSDT,8,0.0001
2024-05-26 16:00:00,DOGEUSDT,8,0.0001
2024-05-26 16:00:00,ETHUSDT,8,0.0001
2024-05-26 16:00:00,MASKUSDT,8,0.0001
2024-05-26 16:00:00,SOLUSDT,8,0.0001
2024-05-26 16:00:00,XRPUSDT,8,0.0001
2024-05-27 00:00:00,AAVEUSDT,8,0.0001
2024-05-27 00:00:00,BNBUSDT,8,7.614e-05
2024-05-27 00:00:00,BTCUSDT,8,0.0001
2024-05-27 00:00:00,DOGEUSDT,8,0.0001
2024-05-27 00:00:00,ETHUSDT,8,0.0001
2024-05-27 00:00:00,MASKUSDT,8,0.0001
2024-05-27 00:00:00,SOLUSDT,8,0.0001
2024-05-27 00:00:00,XRPUSDT,8,0.0001
2024-05-27 08:00:00,AAVEUSDT,8,0.0001
2024-05-27 08:00:00,BNBUSDT,8,0.0001094
2024-05-27 08:00:00,BTCUSDT,8,0.0001
2024-05-27 08:00:00,DOGEUSDT,8,0.0001
2024-05-27 08:00:00,ETHUSDT,8,0.0001
2024-05-27 08:00:00,MASKUSDT,8,0.0001
2024-05-27 08:00:00,SOLUSDT,8,0.0001
2024-05-27 08:00:00,XRPUSDT,8,0.0001
2024-05-27 16:00:00,AAVEUSDT,8,0.0001
2024-05-27 16:00:00,BNBUSDT,8,0.00019809
2024-05-27 16:00:00,BTCUSDT,8,0.0001
2024-05-27 16:00:00,DOGEUSDT,8,0.00014857
2024-05-27 16:00:00,ETHUSDT,8,0.0001
2024-05-27 16:00:00,MASKUSDT,8,0.0001
2024-05-27 16:00:00,SOLUSDT,8,0.0001
2024-05-27 16:00:00,XRPUSDT,8,0.00011858
2024-05-28 00:00:00,AAVEUSDT,8,0.0001
2024-05-28 00:00:00,BNBUSDT,8,0.00017805
2024-05-28 00:00:00,BTCUSDT,8,0.0001
2024-05-28 00:00:00,DOGEUSDT,8,0.0001
2024-05-28 00:00:00,ETHUSDT,8,0.0001
2024-05-28 00:00:00,MASKUSDT,8,0.0001
2024-05-28 00:00:00,SOLUSDT,8,0.0001
2024-05-28 00:00:00,XRPUSDT,8,0.0001
2024-05-28 08:00:00,AAVEUSDT,8,0.0001
2024-05-28 08:00:00,BNBUSDT,8,0.0
2024-05-28 08:00:00,BTCUSDT,8,0.0001
2024-05-28 08:00:00,DOGEUSDT,8,0.0001
2024-05-28 08:00:00,ETHUSDT,8,0.0001
2024-05-28 08:00:00,MASKUSDT,8,0.0001
2024-05-28 08:00:00,SOLUSDT,8,0.0001
2024-05-28 08:00:00,XRPUSDT,8,0.0001
2024-05-28 16:00:00,AAVEUSDT,8,0.0001
2024-05-28 16:00:00,BNBUSDT,8,0.0
2024-05-28 16:00:00,BTCUSDT,8,0.0001
2024-05-28 16:00:00,DOGEUSDT,8,0.0001
2024-05-28 16:00:00,ETHUSDT,8,0.0001219
2024-05-28 16:00:00,MASKUSDT,8,0.0001
2024-05-28 16:00:00,SOLUSDT,8,0.00014129
2024-05-28 16:00:00,XRPUSDT,8,0.00020504
2024-05-29 00:00:00,AAVEUSDT,8,0.0001
2024-05-29 00:00:00,BNBUSDT,8,7.405e-05
2024-05-29 00:00:00,BTCUSDT,8,0.0001
2024-05-29 00:00:00,DOGEUSDT,8,0.00010934
2024-05-29 00:00:00,ETHUSDT,8,0.00017485
2024-05-29 00:00:00,MASKUSDT,8,0.00012332
2024-05-29 00:00:00,SOLUSDT,8,0.00018529
2024-05-29 00:00:00,XRPUSDT,8,0.0001
2024-05-29 08:00:00,AAVEUSDT,8,0.0001
2024-05-29 08:00:00,BNBUSDT,8,5.977e-05
2024-05-29 08:00:00,BTCUSDT,8,0.0001
2024-05-29 08:00:00,DOGEUSDT,8,0.00023355
2024-05-29 08:00:00,ETHUSDT,8,0.0001
2024-05-29 08:00:00,MASKUSDT,8,0.0001513
2024-05-29 08:00:00,SOLUSDT,8,0.00013729
2024-05-29 08:00:00,XRPUSDT,8,0.00013669
2024-05-29 16:00:00,AAVEUSDT,8,0.0001
2024-05-29 16:00:00,BNBUSDT,8,8.769e-05
2024-05-29 16:00:00,BTCUSDT,8,0.00012558
2024-05-29 16:00:00,DOGEUSDT,8,0.00018983
2024-05-29 16:00:00,ETHUSDT,8,0.000177
2024-05-29 16:00:00,MASKUSDT,8,0.0001
2024-05-29 16:00:00,SOLUSDT,8,0.0001
2024-05-29 16:00:00,XRPUSDT,8,0.00021111
2024-05-30 00:00:00,AAVEUSDT,8,0.0001
2024-05-30 00:00:00,BNBUSDT,8,0.0
2024-05-30 00:00:00,BTCUSDT,8,0.0001
2024-05-30 00:00:00,DOGEUSDT,8,0.00010661
2024-05-30 00:00:00,ETHUSDT,8,0.00025357
2024-05-30 00:00:00,MASKUSDT,8,0.0001
2024-05-30 00:00:00,SOLUSDT,8,0.0001
2024-05-30 00:00:00,XRPUSDT,8,0.00011506
2024-05-30 08:00:00,AAVEUSDT,8,0.0001
2024-05-30 08:00:00,BNBUSDT,8,0.0
2024-05-30 08:00:00,BTCUSDT,8,0.0001
2024-05-30 08:00:00,DOGEUSDT,8,0.0001
2024-05-30 08:00:00,ETHUSDT,8,0.00014202
2024-05-30 08:00:00,MASKUSDT,8,0.0001
2024-05-30 08:00:00,SOLUSDT,8,0.0001
2024-05-30 08:00:00,XRPUSDT,8,0.0001
2024-05-30 16:00:00,AAVEUSDT,8,0.0001
2024-05-30 16:00:00,BNBUSDT,8,0.0
2024-05-30 16:00:00,BTCUSDT,8,0.0001
2024-05-30 16:00:00,DOGEUSDT,8,0.0001
2024-05-30 16:00:00,ETHUSDT,8,0.00018706
2024-05-30 16:00:00,MASKUSDT,8,0.00010844
2024-05-30 16:00:00,SOLUSDT,8,0.0001
2024-05-30 16:00:00,XRPUSDT,8,0.00018489
2024-05-31 00:00:00,AAVEUSDT,8,0.0001
2024-05-31 00:00:00,BNBUSDT,8,2.222e-05
2024-05-31 00:00:00,BTCUSDT,8,0.00014599
2024-05-31 00:00:00,DOGEUSDT,8,0.0001
2024-05-31 00:00:00,ETHUSDT,8,0.0001
2024-05-31 00:00:00,MASKUSDT,8,0.0001
2024-05-31 00:00:00,SOLUSDT,8,0.0001
2024-05-31 00:00:00,XRPUSDT,8,0.0001
2024-05-31 08:00:00,AAVEUSDT,8,0.0001
2024-05-31 08:00:00,BNBUSDT,8,0.0
2024-05-31 08:00:00,BTCUSDT,8,0.00012268
2024-05-31 08:00:00,DOGEUSDT,8,0.0001095
2024-05-31 08:00:00,ETHUSDT,8,0.00010793
2024-05-31 08:00:00,MASKUSDT,8,0.0001
2024-05-31 08:00:00,SOLUSDT,8,0.0001
2024-05-31 08:00:00,XRPUSDT,8,0.000108
2024-05-31 16:00:00,AAVEUSDT,8,0.0001
2024-05-31 16:00:00,BNBUSDT,8,7.882e-05
2024-05-31 16:00:00,BTCUSDT,8,0.0001
2024-05-31 16:00:00,DOGEUSDT,8,0.0001
2024-05-31 16:00:00,ETHUSDT,8,0.00012319
2024-05-31 16:00:00,MASKUSDT,8,0.0001
2024-05-31 16:00:00,SOLUSDT,8,0.0001
2024-05-31 16:00:00,XRPUSDT,8,0.0001
