fundingRateTimestamp,,symbol,fundingRate
2024-01-17 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-17 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-17 16:00:00,BNBUSDT,BNBUSDT,-8.992e-05
2024-01-17 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-17 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-17 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-17 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-17 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-17 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-18 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-18 00:00:00,BNBUSDT,BNBUSDT,-0.00046933
2024-01-18 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-18 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-18 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-18 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-18 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-18 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-18 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-18 08:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-18 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-18 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-18 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-18 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-18 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-18 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-18 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-18 16:00:00,BNBUSDT,BNBUSDT,-0.00035804
2024-01-18 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-18 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-18 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-18 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-18 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-18 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-19 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-19 00:00:00,BNBUSDT,BNBUSDT,-0.00031441
2024-01-19 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-19 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-19 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-19 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-19 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-19 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-19 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-19 08:00:00,BNBUSDT,BNBUSDT,-0.00086358
2024-01-19 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-19 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-19 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-19 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-19 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-19 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-19 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-19 16:00:00,BNBUSDT,BNBUSDT,-0.00031592
2024-01-19 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-19 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-19 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-19 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-19 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-19 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-20 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-20 00:00:00,BNBUSDT,BNBUSDT,-0.00045255
2024-01-20 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-20 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-20 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-20 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-20 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-20 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-20 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-20 08:00:00,BNBUSDT,BNBUSDT,-0.00012523
2024-01-20 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-20 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-20 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-20 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-20 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-20 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-20 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-20 08:00:00,BNBUSDT,BNBUSDT,-0.00012523
2024-01-20 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-20 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-20 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-20 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-20 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-20 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-20 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-20 16:00:00,BNBUSDT,BNBUSDT,-0.00050012
2024-01-20 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-20 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-20 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-20 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-20 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-20 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-21 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-21 00:00:00,BNBUSDT,BNBUSDT,-0.00049648
2024-01-21 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-21 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-21 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-21 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-21 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-21 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-21 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-21 08:00:00,BNBUSDT,BNBUSDT,-6.622e-05
2024-01-21 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-21 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-21 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-21 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-21 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-21 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-21 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-21 16:00:00,BNBUSDT,BNBUSDT,-0.00019562
2024-01-21 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-21 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-21 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-21 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-21 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-21 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-22 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-22 00:00:00,BNBUSDT,BNBUSDT,-0.00019218
2024-01-22 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-22 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-22 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-22 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-22 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-22 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-22 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-22 08:00:00,BNBUSDT,BNBUSDT,-0.00044046
2024-01-22 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-22 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-22 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-22 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-22 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-22 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-22 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-22 16:00:00,BNBUSDT,BNBUSDT,-0.00056649
2024-01-22 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-22 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-22 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-22 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-22 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-22 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-23 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-23 00:00:00,BNBUSDT,BNBUSDT,-0.00030491
2024-01-23 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-23 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-23 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-23 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-23 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-23 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-23 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-23 08:00:00,BNBUSDT,BNBUSDT,-0.00042541
2024-01-23 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-23 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-23 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-23 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-23 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-23 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-23 16:00:00,AAVEUSDT,AAVEUSDT,7.791e-05
2024-01-23 16:00:00,BNBUSDT,BNBUSDT,-0.00013677
2024-01-23 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-23 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-23 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-23 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-23 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-23 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-24 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-24 00:00:00,BNBUSDT,BNBUSDT,-0.00026511
2024-01-24 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-24 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-24 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-24 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-24 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-24 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-24 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-24 08:00:00,BNBUSDT,BNBUSDT,-4.54e-06
2024-01-24 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-24 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-24 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-24 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-24 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-24 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-24 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-24 16:00:00,BNBUSDT,BNBUSDT,6.882e-05
2024-01-24 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-24 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-24 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-24 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-24 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-24 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-25 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-25 00:00:00,BNBUSDT,BNBUSDT,-0.00015396
2024-01-25 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-25 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-25 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-25 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-25 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-25 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-25 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-25 08:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-25 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-25 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-25 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-25 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-25 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-25 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-25 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-25 16:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-25 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-25 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-25 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-25 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-25 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-25 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-26 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-26 00:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-26 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-26 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-26 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-26 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-26 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-26 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-26 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-26 08:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-26 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-26 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-26 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-26 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-26 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-26 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-26 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-26 16:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-26 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-26 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-26 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-26 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-26 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-26 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-27 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-27 00:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-27 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-27 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-27 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-27 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-27 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-27 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-27 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-27 08:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-27 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-27 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-27 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-27 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-27 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-27 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-27 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-27 16:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-27 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-27 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-27 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-27 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-27 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-27 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-28 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-28 00:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-28 00:00:00,BTCUSDT,BTCUSDT,6.78e-06
2024-01-28 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-28 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-28 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-28 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-28 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-28 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-28 08:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-28 08:00:00,BTCUSDT,BTCUSDT,5.43e-06
2024-01-28 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-28 08:00:00,ETHUSDT,ETHUSDT,4.507e-05
2024-01-28 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-28 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-28 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-28 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-28 16:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-28 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-28 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-28 16:00:00,ETHUSDT,ETHUSDT,1.384e-05
2024-01-28 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-28 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-28 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-29 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-29 00:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-29 00:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-29 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-29 00:00:00,ETHUSDT,ETHUSDT,6.951e-05
2024-01-29 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-29 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-29 00:00:00,XRPUSDT,XRPUSDT,9.856e-05
2024-01-29 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-29 08:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-29 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-29 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-29 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-29 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-29 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-29 08:00:00,XRPUSDT,XRPUSDT,8.052e-05
2024-01-29 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-29 16:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-29 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-29 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-29 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-29 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-29 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-29 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-30 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-30 00:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-30 00:00:00,BTCUSDT,BTCUSDT,8.201e-05
2024-01-30 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-30 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-30 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-30 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-30 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-30 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-30 08:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-30 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-30 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-30 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-30 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-30 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-30 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-30 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-30 16:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-30 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-30 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-30 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-30 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-30 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-30 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-31 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-01-31 00:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-31 00:00:00,BTCUSDT,BTCUSDT,1.302e-05
2024-01-31 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-31 00:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-31 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-31 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-31 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-31 08:00:00,AAVEUSDT,AAVEUSDT,-0.0003667
2024-01-31 08:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-31 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-31 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-31 08:00:00,ETHUSDT,ETHUSDT,0.0001
2024-01-31 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-31 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-31 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-01-31 16:00:00,AAVEUSDT,AAVEUSDT,6.646e-05
2024-01-31 16:00:00,BNBUSDT,BNBUSDT,0.0001
2024-01-31 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-01-31 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-01-31 16:00:00,ETHUSDT,ETHUSDT,7.863e-05
2024-01-31 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-01-31 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-01-31 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-02-01 00:00:00,AAVEUSDT,AAVEUSDT,-0.00012721
2024-02-01 00:00:00,BNBUSDT,BNBUSDT,0.0001
2024-02-01 00:00:00,BTCUSDT,BTCUSDT,5.432e-05
2024-02-01 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-02-01 00:00:00,ETHUSDT,ETHUSDT,1.997e-05
2024-02-01 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-02-01 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-02-01 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-02-01 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-02-01 08:00:00,BNBUSDT,BNBUSDT,0.0001
2024-02-01 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-02-01 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-02-01 08:00:00,ETHUSDT,ETHUSDT,1.135e-05
2024-02-01 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-02-01 08:00:00,SOLUSDT,SOLUSDT,5.823e-05
2024-02-01 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-02-01 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-02-01 16:00:00,BNBUSDT,BNBUSDT,0.0001
2024-02-01 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-02-01 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-02-01 16:00:00,ETHUSDT,ETHUSDT,0.0001
2024-02-01 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-02-01 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-02-01 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-02-02 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-02-02 00:00:00,BNBUSDT,BNBUSDT,0.0001
2024-02-02 00:00:00,BTCUSDT,BTCUSDT,7.298e-05
2024-02-02 00:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-02-02 00:00:00,ETHUSDT,ETHUSDT,8.992e-05
2024-02-02 00:00:00,MASKUSDT,MASKUSDT,0.0001
2024-02-02 00:00:00,SOLUSDT,SOLUSDT,0.0001
2024-02-02 00:00:00,XRPUSDT,XRPUSDT,0.0001
2024-02-02 08:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-02-02 08:00:00,BNBUSDT,BNBUSDT,3.787e-05
2024-02-02 08:00:00,BTCUSDT,BTCUSDT,0.0001
2024-02-02 08:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-02-02 08:00:00,ETHUSDT,ETHUSDT,-1.228e-05
2024-02-02 08:00:00,MASKUSDT,MASKUSDT,0.0001
2024-02-02 08:00:00,SOLUSDT,SOLUSDT,0.0001
2024-02-02 08:00:00,XRPUSDT,XRPUSDT,0.0001
2024-02-02 16:00:00,AAVEUSDT,AAVEUSDT,0.0001
2024-02-02 16:00:00,BNBUSDT,BNBUSDT,7.586e-05
2024-02-02 16:00:00,BTCUSDT,BTCUSDT,0.0001
2024-02-02 16:00:00,DOGEUSDT,DOGEUSDT,0.0001
2024-02-02 16:00:00,ETHUSDT,ETHUSDT,8.816e-05
2024-02-02 16:00:00,MASKUSDT,MASKUSDT,0.0001
2024-02-02 16:00:00,SOLUSDT,SOLUSDT,0.0001
2024-02-02 16:00:00,XRPUSDT,XRPUSDT,0.0001
2024-02-03 00:00:00,AAVEUSDT,AAVEUSDT,0.0001
